Time,System Production (W),Solar Production (W)
06/07/2017 15:45,"2394","2394"
06/07/2017 16:00,"1295","1295"
06/07/2017 16:15,"1758","1758"
06/07/2017 16:30,"7159","7159"
06/07/2017 16:45,"1583","1583"
06/07/2017 17:00,"1457","1457"
06/07/2017 17:15,"1254","1254"
06/07/2017 17:30,"2821","2821"
06/07/2017 17:45,"1651","1651"
06/07/2017 18:00,"1258","1258"
06/07/2017 18:15,"1230","1230"
06/07/2017 18:30,"1513","1513"
06/07/2017 18:45,"1190","1190"
06/07/2017 19:00,"906","906"
06/07/2017 19:15,"568","568"
06/07/2017 19:30,"510","510"
06/07/2017 19:45,"354","354"
06/07/2017 20:00,"253","253"
06/07/2017 20:15,"155","155"
06/07/2017 20:30,"79","79"
06/07/2017 20:45,"7","7"
06/07/2017 21:00,"0","0"
06/07/2017 21:15,"0","0"
06/07/2017 21:30,"0","0"
06/07/2017 21:45,"0","0"
06/07/2017 22:00,"0","0"
06/07/2017 22:15,"0","0"
06/07/2017 22:30,"0","0"
06/07/2017 22:45,"0","0"
06/07/2017 23:00,"0","0"
06/07/2017 23:15,"0","0"
06/07/2017 23:30,"0","0"
06/07/2017 23:45,"0","0"
06/08/2017 00:00,"0","0"
06/08/2017 00:15,"0","0"
06/08/2017 00:30,"0","0"
06/08/2017 00:45,"0","0"
06/08/2017 01:00,"0","0"
06/08/2017 01:15,"0","0"
06/08/2017 01:30,"0","0"
06/08/2017 01:45,"0","0"
06/08/2017 02:00,"0","0"
06/08/2017 02:15,"0","0"
06/08/2017 02:30,"0","0"
06/08/2017 02:45,"0","0"
06/08/2017 03:00,"0","0"
06/08/2017 03:15,"0","0"
06/08/2017 03:30,"0","0"
06/08/2017 03:45,"0","0"
06/08/2017 04:00,"0","0"
06/08/2017 04:15,"0","0"
06/08/2017 04:30,"0","0"
06/08/2017 04:45,"0","0"
06/08/2017 05:00,"0","0"
06/08/2017 05:15,"0","0"
06/08/2017 05:30,"0","0"
06/08/2017 05:45,"0","0"
06/08/2017 06:00,"0","0"
06/08/2017 06:15,"0","0"
06/08/2017 06:30,"0","0"
06/08/2017 06:45,"294","294"
06/08/2017 07:00,"739","739"
06/08/2017 07:15,"1219","1219"
06/08/2017 07:30,"981","981"
06/08/2017 07:45,"828","828"
06/08/2017 08:00,"1356","1356"
06/08/2017 08:15,"2435","2435"
06/08/2017 08:30,"1843","1843"
06/08/2017 08:45,"2716","2716"
06/08/2017 09:00,"2693","2693"
06/08/2017 09:15,"2735","2735"
06/08/2017 09:30,"3339","3339"
06/08/2017 09:45,"3077","3077"
06/08/2017 10:00,"3403","3403"
06/08/2017 10:15,"3507","3507"
06/08/2017 10:30,"3881","3881"
06/08/2017 10:45,"2157","2157"
06/08/2017 11:00,"1820","1820"
06/08/2017 11:15,"2537","2537"
06/08/2017 11:30,"1975","1975"
06/08/2017 11:45,"2871","2871"
06/08/2017 12:00,"2742","2742"
06/08/2017 12:15,"2494","2494"
06/08/2017 12:30,"7794","7794"
06/08/2017 12:45,"2554","2554"
06/08/2017 13:00,"2829","2829"
06/08/2017 13:15,"5521","5521"
06/08/2017 13:30,"2241","2241"
06/08/2017 13:45,"1628","1628"
06/08/2017 14:00,"1096","1096"
06/08/2017 14:15,"1442","1442"
06/08/2017 14:30,"2348","2348"
06/08/2017 14:45,"2694","2694"
06/08/2017 15:00,"2925","2925"
06/08/2017 15:15,"4650","4650"
06/08/2017 15:30,"6777","6777"
06/08/2017 15:45,"5752","5752"
06/08/2017 16:00,"4962","4962"
06/08/2017 16:15,"4733","4733"
06/08/2017 16:30,"4263","4263"
06/08/2017 16:45,"4038","4038"
06/08/2017 17:00,"3700","3700"
06/08/2017 17:15,"3806","3806"
06/08/2017 17:30,"972","972"
06/08/2017 17:45,"752","752"
06/08/2017 18:00,"1074","1074"
06/08/2017 18:15,"740","740"
06/08/2017 18:30,"606","606"
06/08/2017 18:45,"499","499"
06/08/2017 19:00,"376","376"
06/08/2017 19:15,"258","258"
06/08/2017 19:30,"200","200"
06/08/2017 19:45,"144","144"
06/08/2017 20:00,"107","107"
06/08/2017 20:15,"45","45"
06/08/2017 20:30,"0","0"
06/08/2017 20:45,"0","0"
06/08/2017 21:00,"0","0"
06/08/2017 21:15,"0","0"
06/08/2017 21:30,"0","0"
06/08/2017 21:45,"0","0"
06/08/2017 22:00,"0","0"
06/08/2017 22:15,"0","0"
06/08/2017 22:30,"0","0"
06/08/2017 22:45,"0","0"
06/08/2017 23:00,"0","0"
06/08/2017 23:15,"0","0"
06/08/2017 23:30,"0","0"
06/08/2017 23:45,"0","0"
06/09/2017 00:00,"0","0"
06/09/2017 00:15,"0","0"
06/09/2017 00:30,"0","0"
06/09/2017 00:45,"0","0"
06/09/2017 01:00,"0","0"
06/09/2017 01:15,"0","0"
06/09/2017 01:30,"0","0"
06/09/2017 01:45,"0","0"
06/09/2017 02:00,"0","0"
06/09/2017 02:15,"0","0"
06/09/2017 02:30,"0","0"
06/09/2017 02:45,"0","0"
06/09/2017 03:00,"0","0"
06/09/2017 03:15,"0","0"
06/09/2017 03:30,"0","0"
06/09/2017 03:45,"0","0"
06/09/2017 04:00,"0","0"
06/09/2017 04:15,"0","0"
06/09/2017 04:30,"0","0"
06/09/2017 04:45,"0","0"
06/09/2017 05:00,"0","0"
06/09/2017 05:15,"0","0"
06/09/2017 05:30,"0","0"
06/09/2017 05:45,"0","0"
06/09/2017 06:00,"0","0"
06/09/2017 06:15,"0","0"
06/09/2017 06:30,"0","0"
06/09/2017 06:45,"222","222"
06/09/2017 07:00,"496","496"
06/09/2017 07:15,"467","467"
06/09/2017 07:30,"407","407"
06/09/2017 07:45,"783","783"
06/09/2017 08:00,"1561","1561"
06/09/2017 08:15,"2191","2191"
06/09/2017 08:30,"1377","1377"
06/09/2017 08:45,"2226","2226"
06/09/2017 09:00,"3281","3281"
06/09/2017 09:15,"3824","3824"
06/09/2017 09:30,"4268","4268"
06/09/2017 09:45,"4685","4685"
06/09/2017 10:00,"4639","4639"
06/09/2017 10:15,"4776","4776"
06/09/2017 10:30,"2355","2355"
06/09/2017 10:45,"2045","2045"
06/09/2017 11:00,"1519","1519"
06/09/2017 11:15,"2024","2024"
06/09/2017 11:30,"4365","4365"
06/09/2017 11:45,"5055","5055"
06/09/2017 12:00,"4511","4511"
06/09/2017 12:15,"2350","2350"
06/09/2017 12:30,"2896","2896"
06/09/2017 12:45,"2987","2987"
06/09/2017 13:00,"4702","4702"
06/09/2017 13:15,"1772","1772"
06/09/2017 13:30,"1198","1198"
06/09/2017 13:45,"1052","1052"
06/09/2017 14:00,"882","882"
06/09/2017 14:15,"1493","1493"
06/09/2017 14:30,"1559","1559"
06/09/2017 14:45,"1828","1828"
06/09/2017 15:00,"2296","2296"
06/09/2017 15:15,"1219","1219"
06/09/2017 15:30,"1571","1571"
06/09/2017 15:45,"1161","1161"
06/09/2017 16:00,"715","715"
06/09/2017 16:15,"1395","1395"
06/09/2017 16:30,"1687","1687"
06/09/2017 16:45,"1194","1194"
06/09/2017 17:00,"1198","1198"
06/09/2017 17:15,"1001","1001"
06/09/2017 17:30,"1202","1202"
06/09/2017 17:45,"500","500"
06/09/2017 18:00,"606","606"
06/09/2017 18:15,"434","434"
06/09/2017 18:30,"315","315"
06/09/2017 18:45,"367","367"
06/09/2017 19:00,"104","104"
06/09/2017 19:15,"367","367"
06/09/2017 19:30,"500","500"
06/09/2017 19:45,"317","317"
06/09/2017 20:00,"284","284"
06/09/2017 20:15,"121","121"
06/09/2017 20:30,"14","14"
06/09/2017 20:45,"0","0"
06/09/2017 21:00,"0","0"
06/09/2017 21:15,"0","0"
06/09/2017 21:30,"0","0"
06/09/2017 21:45,"0","0"
06/09/2017 22:00,"0","0"
06/09/2017 22:15,"0","0"
06/09/2017 22:30,"0","0"
06/09/2017 22:45,"0","0"
06/09/2017 23:00,"0","0"
06/09/2017 23:15,"0","0"
06/09/2017 23:30,"0","0"
06/09/2017 23:45,"0","0"
06/10/2017 00:00,"0","0"
06/10/2017 00:15,"0","0"
06/10/2017 00:30,"0","0"
06/10/2017 00:45,"0","0"
06/10/2017 01:00,"0","0"
06/10/2017 01:15,"0","0"
06/10/2017 01:30,"0","0"
06/10/2017 01:45,"0","0"
06/10/2017 02:00,"0","0"
06/10/2017 02:15,"0","0"
06/10/2017 02:30,"0","0"
06/10/2017 02:45,"0","0"
06/10/2017 03:00,"0","0"
06/10/2017 03:15,"0","0"
06/10/2017 03:30,"0","0"
06/10/2017 03:45,"0","0"
06/10/2017 04:00,"0","0"
06/10/2017 04:15,"0","0"
06/10/2017 04:30,"0","0"
06/10/2017 04:45,"0","0"
06/10/2017 05:00,"0","0"
06/10/2017 05:15,"0","0"
06/10/2017 05:30,"0","0"
06/10/2017 05:45,"0","0"
06/10/2017 06:00,"46","46"
06/10/2017 06:15,"164","164"
06/10/2017 06:30,"225","225"
06/10/2017 06:45,"332","332"
06/10/2017 07:00,"467","467"
06/10/2017 07:15,"686","686"
06/10/2017 07:30,"869","869"
06/10/2017 07:45,"1384","1384"
06/10/2017 08:00,"550","550"
06/10/2017 08:15,"1848","1848"
06/10/2017 08:30,"2266","2266"
06/10/2017 08:45,"2539","2539"
06/10/2017 09:00,"3235","3235"
06/10/2017 09:15,"3342","3342"
06/10/2017 09:30,"3882","3882"
06/10/2017 09:45,"3897","3897"
06/10/2017 10:00,"4260","4260"
06/10/2017 10:15,"4456","4456"
06/10/2017 10:30,"4807","4807"
06/10/2017 10:45,"5364","5364"
06/10/2017 11:00,"4925","4925"
06/10/2017 11:15,"5094","5094"
06/10/2017 11:30,"5983","5983"
06/10/2017 11:45,"2591","2591"
06/10/2017 12:00,"5789","5789"
06/10/2017 12:15,"5635","5635"
06/10/2017 12:30,"5794","5794"
06/10/2017 12:45,"3500","3500"
06/10/2017 13:00,"7313","7313"
06/10/2017 13:15,"5157","5157"
06/10/2017 13:30,"5761","5761"
06/10/2017 13:45,"5752","5752"
06/10/2017 14:00,"5661","5661"
06/10/2017 14:15,"5620","5620"
06/10/2017 14:30,"5505","5505"
06/10/2017 14:45,"4256","4256"
06/10/2017 15:00,"5223","5223"
06/10/2017 15:15,"5101","5101"
06/10/2017 15:30,"4865","4865"
06/10/2017 15:45,"4682","4682"
06/10/2017 16:00,"4550","4550"
06/10/2017 16:15,"3984","3984"
06/10/2017 16:30,"4078","4078"
06/10/2017 16:45,"3917","3917"
06/10/2017 17:00,"3162","3162"
06/10/2017 17:15,"3122","3122"
06/10/2017 17:30,"1974","1974"
06/10/2017 17:45,"1783","1783"
06/10/2017 18:00,"1223","1223"
06/10/2017 18:15,"937","937"
06/10/2017 18:30,"777","777"
06/10/2017 18:45,"510","510"
06/10/2017 19:00,"348","348"
06/10/2017 19:15,"297","297"
06/10/2017 19:30,"319","319"
06/10/2017 19:45,"334","334"
06/10/2017 20:00,"249","249"
06/10/2017 20:15,"173","173"
06/10/2017 20:30,"50","50"
06/10/2017 20:45,"0","0"
06/10/2017 21:00,"0","0"
06/10/2017 21:15,"0","0"
06/10/2017 21:30,"0","0"
06/10/2017 21:45,"0","0"
06/10/2017 22:00,"0","0"
06/10/2017 22:15,"0","0"
06/10/2017 22:30,"0","0"
06/10/2017 22:45,"0","0"
06/10/2017 23:00,"0","0"
06/10/2017 23:15,"0","0"
06/10/2017 23:30,"0","0"
06/10/2017 23:45,"0","0"
06/11/2017 00:00,"0","0"
06/11/2017 00:15,"0","0"
06/11/2017 00:30,"0","0"
06/11/2017 00:45,"0","0"
06/11/2017 01:00,"0","0"
06/11/2017 01:15,"0","0"
06/11/2017 01:30,"0","0"
06/11/2017 01:45,"0","0"
06/11/2017 02:00,"0","0"
06/11/2017 02:15,"0","0"
06/11/2017 02:30,"0","0"
06/11/2017 02:45,"0","0"
06/11/2017 03:00,"0","0"
06/11/2017 03:15,"0","0"
06/11/2017 03:30,"0","0"
06/11/2017 03:45,"0","0"
06/11/2017 04:00,"0","0"
06/11/2017 04:15,"0","0"
06/11/2017 04:30,"0","0"
06/11/2017 04:45,"0","0"
06/11/2017 05:00,"0","0"
06/11/2017 05:15,"0","0"
06/11/2017 05:30,"0","0"
06/11/2017 05:45,"0","0"
06/11/2017 06:00,"0","0"
06/11/2017 06:15,"23","23"
06/11/2017 06:30,"55","55"
06/11/2017 06:45,"179","179"
06/11/2017 07:00,"366","366"
06/11/2017 07:15,"655","655"
06/11/2017 07:30,"912","912"
06/11/2017 07:45,"1255","1255"
06/11/2017 08:00,"1593","1593"
06/11/2017 08:15,"2009","2009"
06/11/2017 08:30,"2453","2453"
06/11/2017 08:45,"2847","2847"
06/11/2017 09:00,"3167","3167"
06/11/2017 09:15,"3463","3463"
06/11/2017 09:30,"3722","3722"
06/11/2017 09:45,"4017","4017"
06/11/2017 10:00,"4189","4189"
06/11/2017 10:15,"4469","4469"
06/11/2017 10:30,"4648","4648"
06/11/2017 10:45,"4900","4900"
06/11/2017 11:00,"5125","5125"
06/11/2017 11:15,"5288","5288"
06/11/2017 11:30,"5328","5328"
06/11/2017 11:45,"5479","5479"
06/11/2017 12:00,"5557","5557"
06/11/2017 12:15,"5707","5707"
06/11/2017 12:30,"5713","5713"
06/11/2017 12:45,"5660","5660"
06/11/2017 13:00,"5758","5758"
06/11/2017 13:15,"5719","5719"
06/11/2017 13:30,"5716","5716"
06/11/2017 13:45,"5716","5716"
06/11/2017 14:00,"5697","5697"
06/11/2017 14:15,"5481","5481"
06/11/2017 14:30,"5345","5345"
06/11/2017 14:45,"5298","5298"
06/11/2017 15:00,"5150","5150"
06/11/2017 15:15,"5040","5040"
06/11/2017 15:30,"4895","4895"
06/11/2017 15:45,"4613","4613"
06/11/2017 16:00,"4522","4522"
06/11/2017 16:15,"4253","4253"
06/11/2017 16:30,"3954","3954"
06/11/2017 16:45,"3616","3616"
06/11/2017 17:00,"3478","3478"
06/11/2017 17:15,"2712","2712"
06/11/2017 17:30,"2177","2177"
06/11/2017 17:45,"1564","1564"
06/11/2017 18:00,"937","937"
06/11/2017 18:15,"735","735"
06/11/2017 18:30,"625","625"
06/11/2017 18:45,"516","516"
06/11/2017 19:00,"409","409"
06/11/2017 19:15,"314","314"
06/11/2017 19:30,"216","216"
06/11/2017 19:45,"165","165"
06/11/2017 20:00,"112","112"
06/11/2017 20:15,"44","44"
06/11/2017 20:30,"0","0"
06/11/2017 20:45,"0","0"
06/11/2017 21:00,"0","0"
06/11/2017 21:15,"0","0"
06/11/2017 21:30,"0","0"
06/11/2017 21:45,"0","0"
06/11/2017 22:00,"0","0"
06/11/2017 22:15,"0","0"
06/11/2017 22:30,"0","0"
06/11/2017 22:45,"0","0"
06/11/2017 23:00,"0","0"
06/11/2017 23:15,"0","0"
06/11/2017 23:30,"0","0"
06/11/2017 23:45,"0","0"
